Instance	Status	Objective	Gap	Time	Model
data\3R-4K-4T-300S-9.txt	OPTIMAL	283.09659942328176	0	6.240804672241211	lyu
data\3R-4K-4T-300S-9.txt	OPTIMAL	283.09659942328176	0	5.327770233154297	Sampiao
data\3R-4K-5T-180L-0.txt	OPTIMAL	434.51300415463896	0	60.761234283447266	lyu
data\3R-4K-5T-180L-0.txt	OPTIMAL	434.5130041546389	0	272.29996490478516	Sampiao
data\3R-4K-5T-180L-1.txt	OPTIMAL	321.4539698961114	0	7.051198959350586	lyu
data\3R-4K-5T-180L-1.txt	OPTIMAL	321.4539698961114	0	14.707782745361328	Sampiao
data\3R-4K-5T-180L-2.txt	OPTIMAL	438.9535267636841	0	61.71939659118652	lyu
data\3R-4K-5T-180L-2.txt	OPTIMAL	438.9535267636841	0	108.64631271362305	Sampiao
data\3R-4K-5T-180L-3.txt	OPTIMAL	371.34764355828474	0	44.2021427154541	lyu
data\3R-4K-5T-180L-3.txt	OPTIMAL	371.3476435582848	0	132.27427673339844	Sampiao
data\3R-4K-5T-180L-4.txt	OPTIMAL	368.93543374795	0	93.40491485595703	lyu
data\3R-4K-5T-180L-4.txt	OPTIMAL	368.93543374795007	0	148.0910987854004	Sampiao
data\3R-4K-5T-180L-5.txt	OPTIMAL	363.0607638534576	0	18.038896560668945	lyu
data\3R-4K-5T-180L-5.txt	OPTIMAL	363.0607638534576	0	22.093090057373047	Sampiao
data\3R-4K-5T-180L-6.txt	OPTIMAL	437.78219053150195	0	2.227062225341797	lyu
data\3R-4K-5T-180L-6.txt	OPTIMAL	437.782190531502	0	3.8527297973632812	Sampiao
data\3R-4K-5T-180L-7.txt	OPTIMAL	435.27372620731467	0	5.487335205078125	lyu
data\3R-4K-5T-180L-7.txt	OPTIMAL	435.2737293485303	0	7.872978210449219	Sampiao
data\3R-4K-5T-180L-8.txt	OPTIMAL	378.13251344155583	0	24.0468807220459	lyu
data\3R-4K-5T-180L-8.txt	OPTIMAL	378.13251344155583	0	84.38100051879883	Sampiao
data\3R-4K-5T-180L-9.txt	OPTIMAL	458.82346747112234	0	11.216058731079102	lyu
data\3R-4K-5T-180L-9.txt	OPTIMAL	458.8234674711224	0	51.048749923706055	Sampiao
data\3R-4K-5T-180M-0.txt	OPTIMAL	225.2606218090004	0	18.401931762695312	lyu
data\3R-4K-5T-180M-0.txt	OPTIMAL	225.26062180900038	0	25.97075080871582	Sampiao
data\3R-4K-5T-180M-1.txt	OPTIMAL	331.19615517158104	0	16.416196823120117	lyu
data\3R-4K-5T-180M-1.txt	OPTIMAL	331.19615517158104	0	43.591766357421875	Sampiao
data\3R-4K-5T-180M-2.txt	OPTIMAL	316.3968987021592	0	4.288534164428711	lyu
data\3R-4K-5T-180M-2.txt	OPTIMAL	316.39689870215926	0	4.628658294677734	Sampiao
data\3R-4K-5T-180M-3.txt	OPTIMAL	337.824194139089	0	12.191492080688477	lyu
data\3R-4K-5T-180M-3.txt	OPTIMAL	337.82388906397046	0	11.077463150024414	Sampiao
data\3R-4K-5T-180M-4.txt	OPTIMAL	308.2122745200708	0	0.9237117767333984	lyu
data\3R-4K-5T-180M-4.txt	OPTIMAL	308.21227452007076	0	0.8367691040039062	Sampiao
data\3R-4K-5T-180M-5.txt	OPTIMAL	319.60527532122353	0	6.337409973144531	lyu
data\3R-4K-5T-180M-5.txt	OPTIMAL	319.60529179237034	0	8.09738540649414	Sampiao
data\3R-4K-5T-180M-6.txt	OPTIMAL	354.86113410127024	0	22.457490921020508	lyu
data\3R-4K-5T-180M-6.txt	OPTIMAL	354.8611611466349	0	90.11570167541504	Sampiao
